id_obec;obec;id_obec_nuts;id_okres;gps_lon;gps_lat;obec_alt_nazov;obec_dlhy_nazov;populacia
515116;Kyjatice;SK0329515116;609;20,011947;48,530184;Kyjatice;Kyjatice;74
515124;Lehota nad Rimavicou;SK0329515124;609;19,905612;48,512623;Lehota nad Rimavicou;Lehota nad Rimavicou;283
515132;Lenartovce;SK0329515132;609;20,31006;48,298756;Lenartovce;Lenartovce;559
515141;Lenka;SK0329515141;609;20,347523;48,386605;Lenka;Lenka;199
515167;Lipovec;SK0329515167;609;20,064742;48,550033;Lipovec (RS);Lipovec, okres Rimavská Sobota;99
515175;Lukovištia;SK0329515175;609;20,024411;48,492599;Lukovištia;Lukovištia;177
515183;Martinová;SK0329515183;609;20,170899;48,299098;Martinová;Martinová;199
515205;Neporadza;SK0329515205;609;20,388866;48,362805;Neporadza (RS);Neporadza, okres Rimavská Sobota;234
557790;Nižný Skálnik;SK0329557790;609;19,968832;48,453769;Nižný Skálnik;Nižný Skálnik;183
515230;Nová Bašta;SK0329515230;609;19,943972;48,172879;Nová Bašta;Nová Bašta;469
515248;Orávka;SK0329515248;609;20,194405;48,309651;Orávka;Orávka;171
515264;Ožďany;SK0329515264;609;19,895092;48,377458;Ožďany;Ožďany;1649
515272;Padarovce;SK0329515272;609;20,070485;48,457506;Padarovce;Padarovce;173
515281;Pavlovce;SK0329515281;609;20,080445;48,328219;Pavlovce (RS);Pavlovce, okres Rimavská Sobota;410
515299;Petrovce;SK0329515299;609;20,019546;48,186497;Petrovce (RS);Petrovce, okres Rimavská Sobota;225
515337;Poproč;SK0329515337;609;20,033725;48,584399;Poproč (RS);Poproč, okres Rimavská Sobota;25
515345;Potok;SK0329515345;609;20,051571;48,560181;Potok (RS);Potok, okres Rimavská Sobota;21
515353;Radnovce;SK0329515353;609;20,206007;48,340712;Radnovce;Radnovce;992
557854;Rakytník;SK0329557854;609;20,174628;48,392319;Rakytník;Rakytník;340
515388;Ratkovská Lehota;SK0329515388;609;20,099179;48,562593;Ratkovská Lehota;Ratkovská Lehota;45
515396;Ratkovská Suchá;SK0329515396;609;20,069353;48,579308;Ratkovská Suchá;Ratkovská Suchá;39
557765;Riečka;SK0329557765;609;20,331185;48,340247;Riečka (RS);Riečka, okres Rimavská Sobota;214
515426;Rimavská Baňa;SK0329515426;609;19,941259;48,511147;Rimavská Baňa;Rimavská Baňa;534
515442;Rimavská Seč;SK0329515442;609;20,235342;48,304526;Rimavská Seč;Rimavská Seč;2167
514462;Rimavská Sobota;SK0329514462;609;20,018358;48,383344;Rimavská Sobota;Rimavská Sobota;23445
515451;Rimavské Brezovo;SK0329515451;609;19,962968;48,539582;Rimavské Brezovo;Rimavské Brezovo;530
515469;Rimavské Janovce;SK0329515469;609;20,062653;48,341502;Rimavské Janovce;Rimavské Janovce;1408
557811;Rimavské Zalužany;SK0329557811;609;19,935209;48,500478;Rimavské Zalužany;Rimavské Zalužany;353
515485;Rovné;SK0329515485;609;20,051696;48,581528;Rovné (RS);Rovné, okres Rimavská Sobota;119
515493;Rumince;SK0329515493;609;20,286484;48,36903;Rumince;Rumince;367
515531;Slizké;SK0329515531;609;20,087506;48,518475;Slizké;Slizké;247
515540;Stará Bašta;SK0329515540;609;19,945981;48,180883;Stará Bašta;Stará Bašta;320
515566;Stránska;SK0329515566;609;20,281001;48,403456;Stránska;Stránska;344
515582;Studená;SK0329515582;609;19,958357;48,161445;Studená;Studená;286
515604;Sútor;SK0329515604;609;20,121955;48,351665;Sútor;Sútor;627
515621;Šimonovce;SK0329515621;609;20,110449;48,271958;Šimonovce;Šimonovce;548
515639;Širkovce;SK0329515639;609;20,089585;48,288047;Širkovce;Širkovce;983
515647;Španie Pole;SK0329515647;609;20,126698;48,520672;Španie Pole;Španie Pole;77
515655;Štrkovec;SK0329515655;609;20,323939;48,360444;Štrkovec;Štrkovec;380
515663;Tachty;SK0329515663;609;19,940201;48,153947;Tachty;Tachty;564
515671;Teplý Vrch;SK0329515671;609;20,101522;48,470041;Teplý Vrch;Teplý Vrch;277
515680;Tisovec;SK0329515680;609;19,942891;48,680572;Tisovec;Tisovec;4039
515698;Tomášovce;SK0329515698;609;20,152911;48,392518;Tomášovce (RS);Tomášovce, okres Rimavská Sobota;167
515701;Uzovská Panica;SK0329515701;609;20,141298;48,418263;Uzovská Panica;Uzovská Panica;828
515795;Valice;SK0329515795;609;20,196461;48,448998;Valice;Valice;316
515710;Včelince;SK0329515710;609;20,303921;48,383206;Včelince;Včelince;806
515728;Večelkov;SK0329515728;609;19,934625;48,162314;Večelkov;Večelkov;230
515736;Veľké Teriakovce;SK0329515736;609;19,966287;48,433592;Veľké Teriakovce;Veľké Teriakovce;833
515744;Veľký Blh;SK0329515744;609;20,117068;48,445027;Veľký Blh;Veľký Blh;1181
515752;Vieska nad Blhom;SK0329515752;609;20,198405;48,351344;Vieska nad Blhom;Vieska nad Blhom;176
515779;Vlkyňa;SK0329515779;609;20,300607;48,280752;Vlkyňa;Vlkyňa;394
557901;Vyšné Valice;SK0329557901;609;20,188823;48,458803;Vyšné Valice;Vyšné Valice;268
515809;Vyšný Skálnik;SK0329515809;609;19,96497;48,462857;Vyšný Skálnik;Vyšný Skálnik;141
515817;Zádor;SK0329515817;609;20,241432;48,321429;Zádor;Zádor;148
557927;Zacharovce;SK0329557927;609;20,053722;48,406233;Zacharovce;Zacharovce;392
515841;Žíp;SK0329515841;609;20,201734;48,364562;Žíp;Žíp;298
515868;Balog nad Ipľom;SK032A515868;610;19,129901;48,077096;Balog nad Ipľom;Balog nad Ipľom;777
515876;Bátorová;SK032A515876;610;19,273159;48,13273;Bátorová;Bátorová;363
515884;Brusník;SK032A515884;610;19,402074;48,299339;Brusník;Brusník;118
515892;Bušince;SK032A515892;610;19,500645;48,173238;Bušince;Bušince;1395
515906;Čebovce;SK032A515906;610;19,230331;48,178902;Čebovce;Čebovce;1091
515914;Čeláre;SK032A515914;610;19,490646;48,140828;Čeláre;Čeláre;462
515922;Čelovce;SK032A515922;610;19,143552;48,183487;Čelovce (VK);Čelovce, okres Veľký Krtíš;424
515931;Červeňany;SK032A515931;610;19,389032;48,378274;Červeňany;Červeňany;44
515949;Dačov Lom;SK032A515949;610;19,24973;48,322392;Dačov Lom;Dačov Lom;407
515957;Dolinka;SK032A515957;610;19,152677;48,089679;Dolinka;Dolinka;481
515965;Dolná Strehová;SK032A515965;610;19,488242;48,250164;Dolná Strehová;Dolná Strehová;1023
515973;Dolné Plachtince;SK032A515973;610;19,306186;48,20063;Dolné Plachtince;Dolné Plachtince;615
515981;Dolné Strháre;SK032A515981;610;19,39266;48,249273;Dolné Strháre;Dolné Strháre;193
515990;Ďurkovce;SK032A515990;610;19,178568;48,138104;Ďurkovce;Ďurkovce;122
516007;Glabušovce;SK032A516007;610;19,458222;48,152877;Glabušovce;Glabušovce;119
516015;Horná Strehová;SK032A516015;610;19,428227;48,279432;Horná Strehová;Horná Strehová;158
516023;Horné Plachtince;SK032A516023;610;19,283005;48,238454;Horné Plachtince;Horné Plachtince;207
516031;Horné Strháre;SK032A516031;610;19,361491;48,270907;Horné Strháre;Horné Strháre;256
516040;Hrušov;SK032A516040;610;19,091784;48,15423;Hrušov (VK);Hrušov, okres Veľký Krtíš;824
516058;Chrastince;SK032A516058;610;19,248982;48,090993;Chrastince;Chrastince;209
516066;Chrťany;SK032A516066;610;19,460713;48,291402;Chrťany;Chrťany;136
516074;Ipeľské Predmostie;SK032A516074;610;19,057332;48,063571;Ipeľské Predmostie;Ipeľské Predmostie;620
516082;Kamenné Kosihy;SK032A516082;610;19,194812;48,142416;Kamenné Kosihy;Kamenné Kosihy;351
516091;Kiarov;SK032A516091;610;19,406604;48,109025;Kiarov;Kiarov;276
516104;Kleňany;SK032A516104;610;19,072068;48,118034;Kleňany;Kleňany;273
516112;Koláre;SK032A516112;610;19,246351;48,069494;Koláre;Koláre;239
516121;Kosihovce;SK032A516121;610;19,202125;48,181935;Kosihovce;Kosihovce;576
516139;Kosihy nad Ipľom;SK032A516139;610;19,174196;48,076932;Kosihy nad Ipľom;Kosihy nad Ipľom;378
516147;Kováčovce;SK032A516147;610;19,458083;48,094817;Kováčovce;Kováčovce;323
516155;Lesenice;SK032A516155;610;19,246843;48,105614;Lesenice;Lesenice;489
516163;Ľuboriečka;SK032A516163;610;19,525795;48,261328;Ľuboriečka;Ľuboriečka;154
516171;Malá Čalomija;SK032A516171;610;19,23024;48,085093;Malá Čalomija;Malá Čalomija;197
558206;Malé Straciny;SK032A558206;610;19,415291;48,208249;Malé Straciny;Malé Straciny;144
516198;Malé Zlievce;SK032A516198;610;19,447341;48,180342;Malé Zlievce;Malé Zlievce;288
558192;Malý Krtíš;SK032A558192;610;19,353597;48,189683;Malý Krtíš;Malý Krtíš;502
516210;Modrý Kameň;SK032A516210;610;19,334202;48,240648;Modrý Kameň;Modrý Kameň;1636
516228;Muľa;SK032A516228;610;19,526733;48,193893;Muľa;Muľa;361
516236;Nenince;SK032A516236;610;19,263553;48,146736;Nenince;Nenince;1336
516244;Nová Ves;SK032A516244;610;19,364661;48,168502;Nová Ves;Nová Ves;451
516252;Obeckov;SK032A516252;610;19,33326;48,17152;Obeckov;Obeckov;433
516261;Olováry;SK032A516261;610;19,41075;48,151776;Olováry;Olováry;270
516279;Opatovská Nová Ves;SK032A516279;610;19,276207;48,114834;Opatovská Nová Ves;Opatovská Nová Ves;694
516287;Opava;SK032A516287;610;19,177111;48,195839;Opava;Opava;115
516295;Pôtor;SK032A516295;610;19,421707;48,23421;Pôtor;Pôtor;775
516309;Pravica;SK032A516309;610;19,4572;48,317005;Pravica;Pravica;119
516317;Príbelce;SK032A516317;610;19,261773;48,196744;Príbelce;Príbelce;573
516333;Sečianky;SK032A516333;610;19,078457;48,094411;Sečianky;Sečianky;341
516341;Seľany;SK032A516341;610;19,192696;48,158374;Seľany;Seľany;165
516368;Senné;SK032A516368;610;19,396225;48,311018;Senné (VK);Senné, okres Veľký Krtíš;194
516376;Sklabiná;SK032A516376;610;19,358053;48,157138;Sklabiná;Sklabiná;958
516384;Slovenské Ďarmoty;SK032A516384;610;19,289682;48,09162;Slovenské Ďarmoty;Slovenské Ďarmoty;534
516392;Slovenské Kľačany;SK032A516392;610;19,449509;48,264765;Slovenské Kľačany;Slovenské Kľačany;171
516406;Stredné Plachtince;SK032A516406;610;19,292176;48,226863;Stredné Plachtince;Stredné Plachtince;584
516414;Sucháň;SK032A516414;610;19,222224;48,3131;Sucháň;Sucháň;269
516422;Suché Brezovo;SK032A516422;610;19,358722;48,308556;Suché Brezovo;Suché Brezovo;98
516431;Širákov;SK032A516431;610;19,184456;48,149063;Širákov;Širákov;195
516449;Šuľa;SK032A516449;610;19,406015;48,3548;Šuľa;Šuľa;68
516457;Trebušovce;SK032A516457;610;19,200072;48,116026;Trebušovce;Trebušovce;180
516465;Veľká Čalomija;SK032A516465;610;19,201951;48,069287;Veľká Čalomija;Veľká Čalomija;588
516473;Veľká Ves nad Ipľom;SK032A516473;610;19,085062;48,07969;Veľká Ves nad Ipľom;Veľká Ves nad Ipľom;411
558214;Veľké Straciny;SK032A558214;610;19,39536;48,196275;Veľké Straciny;Veľké Straciny;168
516490;Veľké Zlievce;SK032A516490;610;19,451692;48,202159;Veľké Zlievce;Veľké Zlievce;503
515850;Veľký Krtíš;SK032A515850;610;19,341278;48,211194;Veľký Krtíš;Veľký Krtíš;11529
516503;Veľký Lom;SK032A516503;610;19,37133;48,339668;Veľký Lom;Veľký Lom;152
516511;Vieska;SK032A516511;610;19,466275;48,262484;Vieska (VK);Vieska, okres Veľký Krtíš;208
516520;Vinica;SK032A516520;610;19,119976;48,116618;Vinica;Vinica;1757
516538;Vrbovka;SK032A516538;610;19,408076;48,090282;Vrbovka;Vrbovka;326
516546;Záhorce;SK032A516546;610;19,338693;48,111907;Záhorce;Záhorce;678
516554;Závada;SK032A516554;610;19,4871;48,289555;Závada (VK);Závada, okres Veľký Krtíš;448
516562;Zombor;SK032A516562;610;19,448063;48,135466;Zombor;Zombor;154
516571;Želovce;SK032A516571;610;19,356148;48,124585;Želovce;Želovce;1193
518166;Babiná;SK032B518166;611;19,090444;48,434771;Babiná;Babiná;558
518174;Bacúrov;SK032B518174;611;19,05947;48,520171;Bacúrov;Bacúrov;163
518191;Breziny;SK032B518191;611;19,086591;48,5049;Breziny;Breziny;383
518204;Budča;SK032B518204;611;19,070041;48,574399;Budča;Budča;1346
518221;Bzovská Lehôtka;SK032B518221;611;19,130782;48,413667;Bzovská Lehôtka;Bzovská Lehôtka;124
518298;Dobrá Niva;SK032B518298;611;19,102431;48,471464;Dobrá Niva;Dobrá Niva;1896
518361;Dubové;SK032B518361;611;19,045773;48,504763;Dubové (ZV);Dubové, okres Zvolen;324
518476;Hronská Breznica;SK032B518476;611;18,997515;48,569019;Hronská Breznica;Hronská Breznica;254
518506;Kováčová;SK032B518506;611;19,1022123;48,6015925;Kováčová (ZV);Kováčová, okres Zvolen;1621
518581;Lešť (vojenský obvod);SK032B518581;611;19,3307432;48,3800744;Lešť (vojenský obvod);Lešť (vojenský obvod);37
558133;Lieskovec;SK032B558133;611;19,18971;48,576549;Lieskovec (ZV);Lieskovec, okres Zvolen;1443
558087;Lukavica;SK032B558087;611;19,207285;48,641454;Lukavica (ZV);Lukavica, okres Zvolen;265
518654;Michalková;SK032B518654;611;19,157842;48,509172;Michalková;Michalková;37
518662;Očová;SK032B518662;611;19,29014;48,601681;Očová;Očová;2594
518671;Ostrá Lúka;SK032B518671;611;19,052261;48,544973;Ostrá Lúka;Ostrá Lúka;299
518689;Pliešovce;SK032B518689;611;19,15985;48,41941;Pliešovce;Pliešovce;2299
518697;Podzámčok;SK032B518697;611;19,099852;48,499839;Podzámčok;Podzámčok;539
518727;Sása;SK032B518727;611;19,131643;48,435672;Sása (ZV);Sása, okres Zvolen;917
518760;Sielnica;SK032B518760;611;19,112714;48,632851;Sielnica;Sielnica;1433
518808;Sliač;SK032B518808;611;19,138895;48,620175;Sliač;Sliač;4920
518875;Tŕnie;SK032B518875;611;19,031662;48,605992;Tŕnie;Tŕnie;428
518891;Turová;SK032B518891;611;19,053071;48,598552;Turová;Turová;425
581585;Veľká Lúka;SK032B581585;611;19,168292;48,629682;Veľká Lúka;Veľká Lúka;841
518158;Zvolen;SK032B518158;611;19,125629;48,575862;Zvolen;Zvolen;41937
518972;Zvolenská Slatina;SK032B518972;611;19,259857;48,560238;Zvolenská Slatina;Zvolenská Slatina;2821
518981;Železná Breznica;SK032B518981;611;19,01253;48,616748;Železná Breznica;Železná Breznica;562
581607;Brehy;SK032C581607;612;18,651301;48,40529;Brehy;Brehy;1037
516759;Hodruša-Hámre;SK032C516759;612;18,8015513;48,4526407;Hodruša-Hámre;Hodruša-Hámre;2120
516805;Horné Hámre;SK032C516805;612;18,672864;48,495776;Horné Hámre;Horné Hámre;667
516813;Hrabičov;SK032C516813;612;18,663341;48,534396;Hrabičov;Hrabičov;576
516830;Hronský Beňadik;SK032C516830;612;18,559052;48,345627;Hronský Beňadik;Hronský Beňadik;1125
516902;Kľak;SK032C516902;612;18,643656;48,583003;Kľak;Kľak;183
517062;Malá Lehota;SK032C517062;612;18,568853;48,498971;Malá Lehota;Malá Lehota;818
517097;Nová Baňa;SK032C517097;612;18,636563;48,42615;Nová Baňa;Nová Baňa;7269
580546;Orovnica;SK032C580546;612;18,594466;48,38982;Orovnica;Orovnica;545
517119;Ostrý Grúň;SK032C517119;612;18,663126;48,563518;Ostrý Grúň;Ostrý Grúň;538
517127;Píla;SK032C517127;612;18,593747;48,521102;Píla (ZC);Píla, okres Žarnovica;126
517232;Rudno nad Hronom;SK032C517232;612;18,68527;48,426965;Rudno nad Hronom;Rudno nad Hronom;559
517291;Tekovská Breznica;SK032C517291;612;18,616989;48,384883;Tekovská Breznica;Tekovská Breznica;1243
517330;Veľká Lehota;SK032C517330;612;18,561664;48,461786;Veľká Lehota;Veľká Lehota;1070
517348;Veľké Pole;SK032C517348;612;18,564445;48,54105;Veľké Pole;Veľké Pole;424
517356;Voznica;SK032C517356;612;18,697728;48,46089;Voznica;Voznica;657
517381;Žarnovica;SK032C517381;612;18,707795;48,488361;Žarnovica;Žarnovica;6122
517399;Župkov;SK032C517399;612;18,626959;48,526733;Župkov;Župkov;866
516660;Bartošova Lehôtka;SK032D516660;613;18,913148;48,65283;Bartošova Lehôtka;Bartošova Lehôtka;354
516708;Bzenica;SK032D516708;613;18,741701;48,529625;Bzenica;Bzenica;603
516724;Dolná Trnávka;SK032D516724;613;18,788406;48,561274;Dolná Trnávka;Dolná Trnávka;338
516732;Dolná Ves;SK032D516732;613;18,91308;48,665663;Dolná Ves;Dolná Ves;230
516741;Dolná Ždaňa;SK032D516741;613;18,764506;48,5444;Dolná Ždaňa;Dolná Ždaňa;853
516767;Hliník nad Hronom;SK032D516767;613;18,777636;48,539236;Hliník nad Hronom;Hliník nad Hronom;2788
516791;Horná Ždaňa;SK032D516791;613;18,750099;48,568902;Horná Ždaňa;Horná Ždaňa;553
516821;Hronská Dúbrava;SK032D516821;613;19,001132;48,589681;Hronská Dúbrava;Hronská Dúbrava;410
516848;Ihráč;SK032D516848;613;18,951733;48,655678;Ihráč;Ihráč;512
516872;Janova Lehota;SK032D516872;613;18,782412;48,659224;Janova Lehota;Janova Lehota;960
516881;Jastrabá;SK032D516881;613;18,933296;48,633098;Jastrabá;Jastrabá;540
516937;Kopernica;SK032D516937;613;18,874073;48,685662;Kopernica;Kopernica;400
516945;Kosorín;SK032D516945;613;18,806602;48,649918;Kosorín;Kosorín;473
516961;Krahule;SK032D516961;613;18,940742;48,725395;Krahule;Krahule;266
516970;Kremnica;SK032D516970;613;18,915932;48,705113;Kremnica;Kremnica;5198
516988;Kremnické Bane;SK032D516988;613;18,906766;48,736293;Kremnické Bane;Kremnické Bane;258
516996;Kunešov;SK032D516996;613;18,869459;48,73192;Kunešov;Kunešov;199
599328;Ladomerská Vieska;SK032D599328;613;18,875716;48,575825;Ladomerská Vieska;Ladomerská Vieska;793
517011;Lehôtka pod Brehmi;SK032D517011;613;18,807126;48,542589;Lehôtka pod Brehmi;Lehôtka pod Brehmi;402
517020;Lovča;SK032D517020;613;18,815224;48,572937;Lovča;Lovča;689
517038;Lovčica-Trubín;SK032D517038;613;18,7901424;48,6167408;Lovčica-Trubín;Lovčica-Trubín;1578
517046;Lúčky;SK032D517046;613;18,894084;48,696786;Lúčky (ZH);Lúčky, okres Žiar nad Hronom;189
599336;Lutila;SK032D599336;613;18,841765;48,615106;Lutila;Lutila;1431
517089;Nevoľné;SK032D517089;613;18,943169;48,670956;Nevoľné;Nevoľné;419
517135;Pitelová;SK032D517135;613;18,92712;48,601677;Pitelová;Pitelová;621
517186;Prestavlky;SK032D517186;613;18,757615;48,586541;Prestavlky;Prestavlky;685
517194;Prochot;SK032D517194;613;18,706613;48,612203;Prochot;Prochot;560
517216;Repište;SK032D517216;613;18,845181;48,515546;Repište;Repište;274
517241;Sklené Teplice;SK032D517241;613;18,862975;48,527955;Sklené Teplice;Sklené Teplice;377
517259;Slaská;SK032D517259;613;18,834905;48,657248;Slaská;Slaská;507
517267;Stará Kremnička;SK032D517267;613;18,888489;48,601849;Stará Kremnička;Stará Kremnička;1142
517313;Trnavá Hora;SK032D517313;613;18,953594;48,59166;Trnavá Hora;Trnavá Hora;1264
517364;Vyhne;SK032D517364;613;18,800137;48,506718;Vyhne;Vyhne;1177
516589;Žiar nad Hronom;SK032D516589;613;18,849378;48,588266;Žiar nad Hronom;Žiar nad Hronom;18582
528595;Bratislava;SK0101528595;100;17,1123274;48,1405887;Bratislava;Bratislava;42598
507831;Borinka;SK0106507831;106;17,08615;48,262392;Borinka;Borinka;832
507890;Gajary;SK0106507890;106;16,923253;48,466084;Gajary;Gajary;3038
507954;Jablonové;SK0106507954;106;17,096445;48,348495;Jablonové (MA);Jablonové, okres Malacky;1340
507962;Jakubov;SK0106507962;106;16,927339;48,413084;Jakubov;Jakubov;1668
508012;Kostolište;SK0106508012;106;16,986822;48,44671;Kostolište;Kostolište;1816
508021;Kuchyňa;SK0106508021;106;17,155369;48,406591;Kuchyňa;Kuchyňa;1737
508039;Láb;SK0106508039;106;16,972269;48,365423;Láb;Láb;2052
508055;Lozorno;SK0106508055;106;17,042942;48,332421;Lozorno;Lozorno;3054
508063;Malacky;SK0106508063;106;17,018264;48,43634;Malacky;Malacky;17326
504556;Malé Leváre;SK0106504556;106;16,969778;48,503122;Malé Leváre;Malé Leváre;1495
508080;Marianka;SK0106508080;106;17,062098;48,249255;Marianka;Marianka;2246
508161;Pernek;SK0106508161;106;17,146537;48,366571;Pernek;Pernek;870
504629;Plavecké Podhradie;SK0106504629;106;17,256965;48,486091;Plavecké Podhradie;Plavecké Podhradie;693
504637;Plavecký Mikuláš;SK0106504637;106;17,304153;48,508982;Plavecký Mikuláš;Plavecký Mikuláš;732
508195;Plavecký Štvrtok;SK0106508195;106;16,997842;48,374871;Plavecký Štvrtok;Plavecký Štvrtok;2510
504769;Rohožník;SK0106504769;106;17,167097;48,461937;Rohožník (MA);Rohožník, okres Malacky;3513
504858;Sološnica;SK0106504858;106;17,230614;48,465352;Sološnica;Sološnica;1640
504874;Studienka;SK0106504874;106;17,135512;48,526708;Studienka;Studienka;1630
508233;Stupava;SK0106508233;106;17,031886;48,274921;Stupava;Stupava;12268
508241;Suchohrad;SK0106508241;106;16,856743;48,406691;Suchohrad;Suchohrad;642
504947;Veľké Leváre;SK0106504947;106;17,001698;48,503181;Veľké Leváre;Veľké Leváre;3618
